kepid datalocation fits srad kepmag syntheticbool activity syntheticid syndetectbool userxmin userxmax userxmid userduration thresholddown thresholdup maxcount
8042251 http://www.planethunters.org/subjects/8042251_3-synth-1663.json /raw/kepler/lightcurves/0080/008042251/kplr008042251-2009350155506_llc.fits 0.593 11.264 True 0.00202411 1663 True 278.308287016 278.655645361 278.4819661 0.347358345 0.48 0.5 0.716195396074
9333505 http://www.planethunters.org/subjects/9333505_5-synth-1664.json /raw/kepler/lightcurves/0093/009333505/kplr009333505-2010174085026_llc.fits 0.29 12.889 True 0.002231568 1664 False 481.968329612 482.274845206 482.1215874 0.306515593 0.48 0.5 0.532430246713
9333505 http://www.planethunters.org/subjects/9333505_5-synth-1664.json /raw/kepler/lightcurves/0093/009333505/kplr009333505-2010174085026_llc.fits 0.29 12.889 True 0.002231568 1664 True 502.034874052 502.463995145 502.2494345 0.429121093 0.48 0.5 0.945329844802
3232334 http://www.planethunters.org/subjects/3232334_3-synth-1673.json /raw/kepler/lightcurves/0032/003232334/kplr003232334-2009350155506_llc.fits 0.602 13.904 True 0.000263363 1673 True 316.741633404 317.17071731 316.9561753 0.429083905 0.48 0.5 0.948239695708
12257167 http://www.planethunters.org/subjects/12257167_4-synth-1674.json /raw/kepler/lightcurves/0122/012257167/kplr012257167-2010078095331_llc.fits 0.393 15.156 True 0.000483863 1674 True 392.03828329 392.508253483 392.2732683 0.469970193 0.48 0.5 0.938380305113
6470362 http://www.planethunters.org/subjects/6470362_10-synth-1675.json /raw/kepler/lightcurves/0064/006470362/kplr006470362-2011271113734_llc.fits 0.27 15.297 True 0.000586369 1675 True 916.858669265 917.308223991 917.0834466 0.449554725 0.48 0.5 0.909344368965
9833329 http://www.planethunters.org/subjects/9833329_17-synth-1676.json /raw/kepler/lightcurves/0098/009833329/kplr009833329-2013131215648_llc.fits 0.435 14.393 True 0.000699699 1676 True 1566.86836797 1567.35878889 1567.113578 0.490420926 0.48 0.5 1.00087530336
9225647 http://www.planethunters.org/subjects/9225647_10-synth-1679.json /raw/kepler/lightcurves/0092/009225647/kplr009225647-2011271113734_llc.fits 0.605 13.919 True 0.001198601 1679 True 967.064538426 967.514076569 967.2893074 0.449538142 0.48 0.5 0.737612405656
10963429 http://www.planethunters.org/subjects/10963429_2-synth-1681.json /raw/kepler/lightcurves/0109/010963429/kplr010963429-2009259160929_llc.fits 0.36 15.179 True 0.001520693 1681 True 238.728591976 238.97379089 238.8511914 0.245198913 0.48 0.5 0.581648747406
8042251 http://www.planethunters.org/subjects/8042251_9-synth-1683.json /raw/kepler/lightcurves/0080/008042251/kplr008042251-2011177032512_llc.fits 0.593 11.264 True 0.00202411 1683 True 839.902557854 840.290811605 840.0966847 0.388253750 0.48 0.5 0.852103175624
9333505 http://www.planethunters.org/subjects/9333505_17-synth-1684.json /raw/kepler/lightcurves/0093/009333505/kplr009333505-2013131215648_llc.fits 0.29 12.889 True 0.002231568 1684 True 1571.38464637 1571.83420095 1571.609423 0.449554577 0.48 0.5 0.959957582916
3232334 http://www.planethunters.org/subjects/3232334_7-synth-1693.json /raw/kepler/lightcurves/0032/003232334/kplr003232334-2010355172524_llc.fits 0.602 13.904 True 0.000263363 1693 True 682.973300011 683.463681463 683.2184907 0.490381452 0.48 0.5 0.97020444832
12257167 http://www.planethunters.org/subjects/12257167_3-synth-1694.json /raw/kepler/lightcurves/0122/012257167/kplr012257167-2009350155506_llc.fits 0.393 15.156 True 0.000483863 1694 True 313.350311253 313.758969697 313.5546404 0.408658443 0.48 0.5 0.824561372868
6470362 http://www.planethunters.org/subjects/6470362_5-synth-1695.json /raw/kepler/lightcurves/0064/006470362/kplr006470362-2010174085026_llc.fits 0.27 15.297 True 0.000586369 1695 True 530.86746481 531.214850274 531.0411575 0.347385464 0.48 0.5 0.728523065676
9833329 http://www.planethunters.org/subjects/9833329_6-synth-1696.json /raw/kepler/lightcurves/0098/009833329/kplr009833329-2010265121752_llc.fits 0.435 14.393 True 0.000699699 1696 True 599.198267054 599.668237108 599.4332520 0.469970053 0.48 0.5 0.993213479475
9225647 http://www.planethunters.org/subjects/9225647_15-synth-1699.json /raw/kepler/lightcurves/0092/009225647/kplr009225647-2013011073258_llc.fits 0.605 13.919 True 0.001198601 1699 True 1397.90572743 1398.25308621 1398.079406 0.347358779 0.48 0.5 0.688274112576
8042251 http://www.planethunters.org/subjects/8042251_11-synth-1703.json /raw/kepler/lightcurves/0080/008042251/kplr008042251-2012004120508_llc.fits 0.593 11.264 True 0.00202411 1703 True 1059.11538079 1059.34014019 1059.227760 0.224759402 0.48 0.5 0.544222123779
9333505 http://www.planethunters.org/subjects/9333505_9-synth-1704.json /raw/kepler/lightcurves/0093/009333505/kplr009333505-2011177032512_llc.fits 0.29 12.889 True 0.002231568 1704 True 847.259540062 847.709096257 847.4843181 0.449556194 0.48 0.5 0.939069759846
7802933 http://www.planethunters.org/subjects/7802933_7-synth-1706.json /raw/kepler/lightcurves/0078/007802933/kplr007802933-2010355172524_llc.fits 0.47 14.457 True 0.002886951 1706 True 661.559448794 661.886372909 661.7229108 0.326924115 0.48 0.5 0.649449146902
11714250 http://www.planethunters.org/subjects/11714250_10-synth-1710.json /raw/kepler/lightcurves/0117/011714250/kplr011714250-2011271113734_llc.fits 0.556 13.646 True 0.006120298 1710 True 940.214162798 940.541104598 940.3776336 0.326941800 0.48 0.5 0.595496246389
3232334 http://www.planethunters.org/subjects/3232334_13-synth-1713.json /raw/kepler/lightcurves/0032/003232334/kplr003232334-2012179063303_llc.fits 0.602 13.904 True 0.000263363 1713 True 1238.40033227 1238.87032798 1238.635330 0.469995719 0.48 0.5 0.832382778692
6470362 http://www.planethunters.org/subjects/6470362_9-synth-1715.json /raw/kepler/lightcurves/0064/006470362/kplr006470362-2011177032512_llc.fits 0.27 15.297 True 0.000586369 1715 True 857.905170754 858.313861781 858.1095162 0.408691026 0.48 0.5 0.818586333517
9833329 http://www.planethunters.org/subjects/9833329_12-synth-1716.json /raw/kepler/lightcurves/0098/009833329/kplr009833329-2012088054726_llc.fits 0.435 14.393 True 0.000699699 1716 True 1143.93295988 1144.40293264 1144.167946 0.469972750 0.48 0.5 0.989151504733
8474661 http://www.planethunters.org/subjects/8474661_17-synth-1717.json /raw/kepler/lightcurves/0084/008474661/kplr008474661-2013131215648_llc.fits 0.494 14.982 True 0.000839662 1717 True 1566.74649722 1567.21648727 1566.981492 0.469990050 0.48 0.5 0.91677436287
9225647 http://www.planethunters.org/subjects/9225647_10-synth-1719.json /raw/kepler/lightcurves/0092/009225647/kplr009225647-2011271113734_llc.fits 0.605 13.919 True 0.001198601 1719 True 976.320912036 976.750013982 976.5354630 0.429101945 0.48 0.5 0.890436347552
8042251 http://www.planethunters.org/subjects/8042251_16-synth-1723.json /raw/kepler/lightcurves/0080/008042251/kplr008042251-2013098041711_llc.fits 0.593 11.264 True 0.00202411 1723 True 1529.51468048 1529.98465704 1529.749668 0.469976560 0.48 0.5 0.896025659976
9333505 http://www.planethunters.org/subjects/9333505_15-synth-1724.json /raw/kepler/lightcurves/0093/009333505/kplr009333505-2013011073258_llc.fits 0.29 12.889 True 0.002231568 1724 True 1424.89700633 1425.30566232 1425.101334 0.408655990 0.48 0.5 0.894270900716
6470362 http://www.planethunters.org/subjects/6470362_13-synth-1735.json /raw/kepler/lightcurves/0064/006470362/kplr006470362-2012179063303_llc.fits 0.27 15.297 True 0.000586369 1735 True 1214.1846699 1214.59335933 1214.389014 0.408689424 0.48 0.5 0.785747526697
9833329 http://www.planethunters.org/subjects/9833329_2-synth-1736.json /raw/kepler/lightcurves/0098/009833329/kplr009833329-2009259160929_llc.fits 0.435 14.393 True 0.000699699 1736 True 202.806842125 203.235951883 203.0213970 0.429109758 0.48 0.5 0.849212344503
8474661 http://www.planethunters.org/subjects/8474661_1-synth-1737.json /raw/kepler/lightcurves/0084/008474661/kplr008474661-2009166043257_llc.fits 0.494 14.982 True 0.000839662 1737 True 151.763190121 152.192306552 151.9777483 0.429116430 0.48 0.5 0.795969003181
5265188 http://www.planethunters.org/subjects/5265188_6-synth-1740.json /raw/kepler/lightcurves/0052/005265188/kplr005265188-2010265121752_llc.fits 0.565 14.786 True 0.001329611 1740 True 584.323121461 584.507023004 584.4150722 0.183901542 0.48 0.5 0.574312035721
8042251 http://www.planethunters.org/subjects/8042251_15-synth-1743.json /raw/kepler/lightcurves/0080/008042251/kplr008042251-2013011073258_llc.fits 0.593 11.264 True 0.00202411 1743 True 1399.96959733 1400.35782058 1400.163708 0.388223255 0.48 0.5 0.690838542915
9333505 http://www.planethunters.org/subjects/9333505_2-synth-1744.json /raw/kepler/lightcurves/0093/009333505/kplr009333505-2009259160929_llc.fits 0.29 12.889 True 0.002231568 1744 False 200.252663739 200.293531267 200.2730975 0.040867527 0.48 0.5 0.538411378712
9333505 http://www.planethunters.org/subjects/9333505_2-synth-1744.json /raw/kepler/lightcurves/0093/009333505/kplr009333505-2009259160929_llc.fits 0.29 12.889 True 0.002231568 1744 False 200.334398593 200.579603133 200.4570008 0.245204539 0.48 0.5 0.574323076478
9333505 http://www.planethunters.org/subjects/9333505_2-synth-1744.json /raw/kepler/lightcurves/0093/009333505/kplr009333505-2009259160929_llc.fits 0.29 12.889 True 0.002231568 1744 True 202.091696782 202.520804142 202.3062504 0.429107359 0.48 0.5 0.89032974917
8678445 http://www.planethunters.org/subjects/8678445_10-synth-1745.json /raw/kepler/lightcurves/0086/008678445/kplr008678445-2011271113734_llc.fits 0.588 15.226 True 0.002562324 1745 True 977.035808786 977.403607365 977.2197080 0.367798579 0.48 0.5 0.652508798734
6470362 http://www.planethunters.org/subjects/6470362_3-synth-1755.json /raw/kepler/lightcurves/0064/006470362/kplr006470362-2009350155506_llc.fits 0.27 15.297 True 0.000586369 1755 True 295.962374514 296.411892697 296.1871336 0.449518182 0.48 0.5 0.978056169125
9833329 http://www.planethunters.org/subjects/9833329_17-synth-1756.json /raw/kepler/lightcurves/0098/009833329/kplr009833329-2013131215648_llc.fits 0.435 14.393 True 0.000699699 1756 True 1565.82622374 1566.27577607 1566.050999 0.449552323 0.48 0.5 0.981929013636
9225647 http://www.planethunters.org/subjects/9225647_7-synth-1759.json /raw/kepler/lightcurves/0092/009225647/kplr009225647-2010355172524_llc.fits 0.605 13.919 True 0.001198601 1759 True 664.032638498 664.523025604 664.2778320 0.490387106 0.48 0.5 0.946943052679
10963429 http://www.planethunters.org/subjects/10963429_13-synth-1761.json /raw/kepler/lightcurves/0109/010963429/kplr010963429-2012179063303_llc.fits 0.36 15.179 True 0.001520693 1761 True 1198.22648559 1198.69647284 1198.461479 0.469987247 0.48 0.5 0.86608971118
8042251 http://www.planethunters.org/subjects/8042251_11-synth-1763.json /raw/kepler/lightcurves/0080/008042251/kplr008042251-2012004120508_llc.fits 0.593 11.264 True 0.00202411 1763 True 1085.94349672 1086.27042112 1086.106958 0.326924406 0.48 0.5 0.679391199549
9333505 http://www.planethunters.org/subjects/9333505_5-synth-1764.json /raw/kepler/lightcurves/0093/009333505/kplr009333505-2010174085026_llc.fits 0.29 12.889 True 0.002231568 1764 True 510.719459225 511.209882222 510.9646707 0.490422996 0.48 0.5 0.913193995419
7802933 http://www.planethunters.org/subjects/7802933_2-synth-1766.json /raw/kepler/lightcurves/0078/007802933/kplr007802933-2009259160929_llc.fits 0.47 14.457 True 0.002886951 1766 False 199.946330194 200.293701294 200.1200157 0.347371099 0.48 0.5 0.588266988007
7802933 http://www.planethunters.org/subjects/7802933_2-synth-1766.json /raw/kepler/lightcurves/0078/007802933/kplr007802933-2009259160929_llc.fits 0.47 14.457 True 0.002886951 1766 False 200.334568377 200.41630274 200.3754355 0.081734362 0.48 0.5 0.56777252755
11714250 http://www.planethunters.org/subjects/11714250_13-synth-1770.json /raw/kepler/lightcurves/0117/011714250/kplr011714250-2012179063303_llc.fits 0.556 13.646 True 0.006120298 1770 True 1229.55166114 1229.77643829 1229.664049 0.224777149 0.48 0.5 0.667952068757
12257167 http://www.planethunters.org/subjects/12257167_4-synth-1774.json /raw/kepler/lightcurves/0122/012257167/kplr012257167-2010078095331_llc.fits 0.393 15.156 True 0.000483863 1774 True 380.391238487 380.718172064 380.5547052 0.326933577 0.48 0.5 0.639830903571
6470362 http://www.planethunters.org/subjects/6470362_14-synth-1775.json /raw/kepler/lightcurves/0064/006470362/kplr006470362-2012277125453_llc.fits 0.27 15.297 True 0.000586369 1775 True 1299.96855191 1300.43853794 1300.203544 0.469986029 0.48 0.5 0.942017149848
9225647 http://www.planethunters.org/subjects/9225647_10-synth-1779.json /raw/kepler/lightcurves/0092/009225647/kplr009225647-2011271113734_llc.fits 0.605 13.919 True 0.001198601 1779 True 979.079422915 979.549390949 979.3144069 0.469968034 0.48 0.5 0.937861779113
8042251 http://www.planethunters.org/subjects/8042251_12-synth-1783.json /raw/kepler/lightcurves/0080/008042251/kplr008042251-2012088054726_llc.fits 0.593 11.264 True 0.00202411 1783 True 1151.57482163 1152.02436239 1151.799592 0.449540751 0.48 0.5 0.928993184825
9333505 http://www.planethunters.org/subjects/9333505_12-synth-1784.json /raw/kepler/lightcurves/0093/009333505/kplr009333505-2012088054726_llc.fits 0.29 12.889 True 0.002231568 1784 True 1124.66416282 1125.11369875 1124.888930 0.449535933 0.48 0.5 0.953491890434
7802933 http://www.planethunters.org/subjects/7802933_17-synth-1786.json /raw/kepler/lightcurves/0078/007802933/kplr007802933-2013131215648_llc.fits 0.47 14.457 True 0.002886951 1786 True 1581.0913146 1581.52043737 1581.305875 0.429122771 0.48 0.5 0.760489509738
11714250 http://www.planethunters.org/subjects/11714250_14-synth-1790.json /raw/kepler/lightcurves/0117/011714250/kplr011714250-2012277125453_llc.fits 0.556 13.646 True 0.006120298 1790 True 1329.2700305 1329.61740322 1329.443716 0.347372713 0.48 0.5 0.607756021045
3232334 http://www.planethunters.org/subjects/3232334_14-synth-1793.json /raw/kepler/lightcurves/0032/003232334/kplr003232334-2012277125453_llc.fits 0.602 13.904 True 0.000263363 1793 True 1309.55254505 1310.00208965 1309.777317 0.449544594 0.48 0.5 0.873053733934
9833329 http://www.planethunters.org/subjects/9833329_12-synth-1796.json /raw/kepler/lightcurves/0098/009833329/kplr009833329-2012088054726_llc.fits 0.435 14.393 True 0.000699699 1796 True 1132.12239234 1132.55149428 1132.336943 0.429101937 0.48 0.5 1.01359129861
10963429 http://www.planethunters.org/subjects/10963429_1-synth-1801.json /raw/kepler/lightcurves/0109/010963429/kplr010963429-2009166043257_llc.fits 0.36 15.179 True 0.001520693 1801 True 149.637584962 150.107570007 149.8725774 0.469985044 0.48 0.5 0.965444238412
9333505 http://www.planethunters.org/subjects/9333505_3-synth-1804.json /raw/kepler/lightcurves/0093/009333505/kplr009333505-2009350155506_llc.fits 0.29 12.889 True 0.002231568 1804 True 298.393138795 298.842660237 298.6178995 0.449521441 0.48 0.5 0.995278765934
12268054 http://www.planethunters.org/subjects/12268054_2-synth-1808.json /raw/kepler/lightcurves/0122/012268054/kplr012268054-2009259160929_llc.fits 0.609 13.212 True 0.003874598 1808 True 203.562478511 204.012024003 203.7872512 0.449545491 0.48 0.5 0.840112232589
11714250 http://www.planethunters.org/subjects/11714250_4-synth-1810.json /raw/kepler/lightcurves/0117/011714250/kplr011714250-2010078095331_llc.fits 0.556 13.646 True 0.006120298 1810 True 376.141017275 376.32491659 376.2329669 0.183899314 0.48 0.5 0.549098503065
5428088 http://www.planethunters.org/subjects/5428088_2-synth-1811.json /raw/kepler/lightcurves/0054/005428088/kplr005428088-2009259160929_llc.fits 0.454 14.781 True 0.010578581 1811 False 231.37312067 231.700050742 231.5365857 0.326930072 0.48 0.5 0.647568647642
3232334 http://www.planethunters.org/subjects/3232334_16-synth-1813.json /raw/kepler/lightcurves/0032/003232334/kplr003232334-2013098041711_llc.fits 0.602 13.904 True 0.000263363 1813 True 1543.45057969 1543.92056642 1543.685573 0.469986730 0.48 0.5 0.990232712801
12257167 http://www.planethunters.org/subjects/12257167_15-synth-1814.json /raw/kepler/lightcurves/0122/012257167/kplr012257167-2013011073258_llc.fits 0.393 15.156 True 0.000483863 1814 True 1450.52025971 1450.99021831 1450.755239 0.469958599 0.48 0.5 0.994963092068
6470362 http://www.planethunters.org/subjects/6470362_13-synth-1815.json /raw/kepler/lightcurves/0064/006470362/kplr006470362-2012179063303_llc.fits 0.27 15.297 True 0.000586369 1815 True 1228.81578486 1229.28577955 1229.050782 0.469994685 0.48 0.5 0.989929780217
6470362 http://www.planethunters.org/subjects/6470362_13-synth-1815.json /raw/kepler/lightcurves/0064/006470362/kplr006470362-2012179063303_llc.fits 0.27 15.297 True 0.000586369 1815 False 1231.51314624 1231.9831412 1231.748143 0.469994968 0.48 0.5 0.841625256458
11514174 http://www.planethunters.org/subjects/11514174_1-synth-1822.json /raw/kepler/lightcurves/0115/011514174/kplr011514174-2009166043257_llc.fits 0.537 15.346 True 0.001742307 1822 True 149.637042117 150.02529345 149.8311677 0.388251333 0.48 0.5 0.713056735314
8042251 http://www.planethunters.org/subjects/8042251_12-synth-1823.json /raw/kepler/lightcurves/0080/008042251/kplr008042251-2012088054726_llc.fits 0.593 11.264 True 0.00202411 1823 False 1129.34318587 1129.4453524 1129.394269 0.102166526 0.48 0.5 0.501232210327
9333505 http://www.planethunters.org/subjects/9333505_13-synth-1824.json /raw/kepler/lightcurves/0093/009333505/kplr009333505-2012179063303_llc.fits 0.29 12.889 True 0.002231568 1824 True 1207.44212715 1207.76907661 1207.605601 0.326949463 0.48 0.5 0.583289479042
